age,anciennete_annees,salaire_mensuel_k,heures_travail_hebdo,score_performance,absences_annuelles,niveau_etude,departement,sexe,churn
45.11150578213726,75.56543564829542,41.68317752793974,64.4689319830309,68.20748974643088,75.19599616577628,Low,Finance,Male,Yes
55.92526949201183,58.4005129456889,56.433268658201285,53.058105989077106,85.9947094011379,71.41920553820681,Low,HR,Other,Yes
48.298153774750716,44.148494734422016,54.98215807188468,62.859323022721384,65.16382860444563,85.65376272259603,Low,HR,Other,No
45.06243416838687,51.8392714397295,78.18061922557825,66.13140457053022,71.00791072644806,67.2918119727131,Low,Tech,,No
,72.19377906207296,,67.85803286794733,74.50613049431388,54.723227283291514,Medium,Finance,Male,No
33.314159261224106,45.26453800295531,53.41751587666152,50.837729442073545,82.54338360757339,70.75168652474362,High,HR,Female,No
56.963874474567156,84.49094425308725,63.22974503617668,71.90472686121512,59.487799702174975,87.68583235647469,High,Tech,Female,No
47.964196398976384,60.844129804724844,88.68403055666768,73.9206759973172,61.575673698736736,65.60758459317994,High,Finance,Female,Yes
66.39116805444067,62.307641190665244,61.89479821221081,53.2054033549222,90.68226041505824,84.69369302408055,Medium,HR,Other,No
43.74437298490471,63.25098264667635,46.28326302769534,57.61942916338609,77.29063645002364,88.77180936504561,Low,HR,Female,Yes
39.90269295290062,32.53110666015395,,66.58089225323184,52.57228026118959,88.28166053957332,Low,Finance,Female,No
49.203586087542845,46.52366071380915,50.10042207447986,62.74343619287748,41.6696970985726,66.46504519938658,,Finance,Male,No
63.800913541474515,56.551906838589794,71.97246923645228,68.93307050005323,68.13321037686555,66.38950327834425,Low,Tech,Other,No
49.90881003355796,53.168033812796125,63.61661061247017,72.31955502509845,61.48337825665607,83.56975536982786,,Sales,Female,No
54.254575617849646,41.203818352110694,72.72353500106767,81.40614563488288,78.87079776446286,91.23256690528054,Medium,Sales,Male,No
58.724573282801444,,55.33504620771802,77.30222175650788,67.94372146356753,82.71401794903767,Medium,HR,Male,Yes
46.629140288819606,60.75205016106566,46.57872251514885,58.54427927964605,65.02038153182158,75.84094388250196,,Sales,Other,No
64.77530081055262,41.7754204325643,54.66399693560833,64.3046771375773,68.58242445972462,89.24627732077244,High,,Other,No
63.92002286344599,51.42554577189573,65.22142545933936,59.907866374008655,65.53679484765655,71.94555297558318,High,Tech,Other,Yes
,74.92515353168119,56.38689438032709,56.54846041573841,70.82772903785425,66.13959753021624,Medium,Tech,,No
66.72572386837703,63.868873900973,51.18931663338708,56.63937847899975,65.87520988112064,88.89764133946356,High,Sales,Other,No
63.74876419148185,61.197114459661364,52.80890548550814,,68.96413146594219,,High,HR,Other,No
,36.20075614860955,44.32140574634544,73.39349114231602,74.06622034222674,86.56833781036988,Medium,Finance,Male,Yes
68.46707325736034,57.80161158819607,55.002698238483696,70.3629090951719,65.25821824896035,91.72265904097527,Low,Tech,Other,No
35.151020315500965,65.97152711753695,76.28468554772321,65.27313379851438,86.74859672914064,75.75673540613386,,HR,Male,No
58.53415558780308,,55.84033072052641,57.880267727410775,58.71937445192306,79.38412699496645,Low,HR,Other,Yes
36.64655641289899,54.16894427371305,53.50234773151733,,72.91563676681973,68.15508269387203,Medium,HR,Female,Yes
39.32467085745727,58.979270499468086,64.57805609925785,36.676740750158594,72.31607474168092,74.58528222000852,Medium,Sales,Male,No
,54.260524343916074,53.077496707341034,59.65243329155677,68.04214729031419,55.584321993797786,Medium,Finance,Other,No
50.03046020153415,,57.573187231879665,66.91897735873036,74.27814395152903,73.86333310918565,Low,Sales,Female,No
,70.32367724678116,46.84184183572493,70.92530307317762,59.63856428024803,89.28760162036771,High,Finance,Male,Yes
52.029230208513,53.65691258529452,54.68785705392401,,65.242045559951,87.43405797187162,High,HR,Female,Yes
38.416353108074574,60.130854200972934,50.399537047205364,44.17901296811013,86.35797806135815,69.30851801327466,High,,Female,No
60.31844539468635,52.314693520941674,,52.35501593045034,73.0734561670797,50.64687668217111,Medium,Sales,Other,Yes
57.38810480887503,44.410924129433994,43.61970942563983,65.26204752774035,62.32932544599699,78.33369851260878,High,HR,Female,Yes
53.67365506816178,60.346290861224354,59.6771938895053,61.995340512792964,55.49072108888776,60.97133842792145,Low,HR,Female,No
38.966333938261265,49.02489805308358,53.72266093915494,80.0913101340455,,89.48820108337715,Low,,Male,Yes
43.37099082449052,58.5561334878566,68.3019181186261,36.45373337095609,64.94033801012145,76.2918747333171,Medium,HR,Female,Yes
41.963254320302696,42.88828070719219,47.195444289975335,49.36965693428746,73.07832372513884,72.78218596283864,Medium,HR,,No
61.965715016644914,48.707366063072115,52.9097904236951,59.0337094138827,68.09759155586784,88.9025532751199,High,HR,Other,Yes
39.037249131047986,38.99096021523484,52.92374105177974,68.88375729230168,68.75714222837564,75.63649061496518,Low,Sales,Male,Yes
42.01702755461546,52.850789697112646,64.58386703551484,66.57761439293769,83.60115900180313,77.08322508625592,High,Finance,Female,Yes
60.50654396007612,53.08972237399831,76.55407113088296,54.60193468973116,78.16837011430981,71.55901971737667,Low,HR,Female,No
65.21316051922452,39.35197228637945,,76.05833066294713,83.45147620452414,66.02746993838743,High,Finance,Other,Yes
59.495541354413234,33.46657080128756,,58.46101611674423,66.70510699782014,75.3175945658145,High,HR,Female,No
38.53654606981312,60.4711911517521,67.39653151724671,54.044806111544375,63.16365717713612,67.21905214167286,Medium,Finance,Male,Yes
59.13584626233249,28.64252260983122,66.40542935074774,54.94398624310534,70.75576372670038,73.91861009608583,Medium,Tech,Female,No
44.26299996061421,57.773769379581914,55.36838637914601,50.76317363116077,62.64883199275412,78.99228192939327,Medium,Tech,Other,Yes
37.232514241796906,61.713400764504655,50.73301691152689,62.59334825469787,72.64268271645636,76.3949779614746,Low,Tech,Male,No
,54.2423571346454,72.7946493165775,54.68044757905565,66.5408067095283,82.38237230816162,High,HR,Male,Yes
56.77925871339269,45.36241073789389,81.65056067806603,66.5712791899094,64.13584851111227,95.57811177097761,High,Sales,Male,No
55.639091200523595,42.42422141085384,61.58053489920132,62.53616597485452,68.49385985370067,73.46002334802168,Low,Tech,Female,No
52.60673765823907,51.96273971223335,,66.94842340270138,67.28685021931703,83.5440200112072,High,Finance,Other,Yes
34.74474829075261,58.77100393902187,60.852094496339014,70.3762990294988,62.60228836027033,68.98873447331152,Low,Tech,Male,No
51.13270410537764,62.04506539824723,46.27140548518936,60.46363612408317,66.79614940563205,51.215683401266716,Medium,HR,Other,No
59.382838059759976,74.01190685753008,61.83834516322504,51.11457446168789,75.07020272135357,77.95232575040603,Medium,Tech,Other,Yes
70.56207129940321,60.72057441714144,62.52568845996623,68.50370216386338,79.63906934075862,66.85601812553676,Low,Sales,Male,No
50.20793707675408,67.00078956426862,63.361449630262285,69.21780074250871,71.13394391966689,57.34612412970026,Medium,Tech,Female,No
51.69360824036078,61.802161054504495,66.65416823691778,64.40173856470096,81.91085854773476,,,Finance,Female,No
57.2762954363698,61.22207144043402,59.05541285557997,63.86519354117859,56.08041619048269,73.37296298430908,Medium,HR,Female,No
42.140105394920504,50.355957376906126,44.385067775581405,57.20907260623299,86.18787639660869,69.05789127618334,High,Tech,Male,Yes
,43.62314329575183,61.11372601840053,44.800726678438636,87.66511800327633,84.62502885800102,Low,Sales,Male,No
71.42270358611864,41.91179600880888,71.53900734255747,72.83589664798606,54.006052378056886,72.24878571744954,High,Finance,Other,No
24.46078865098045,,57.15615350393491,64.52629297455564,67.25197695247311,70.67704820892669,Medium,Tech,Other,No
47.04598589860971,63.545252270666154,63.641402960546614,86.54928677383143,61.94200345115795,93.16755629575104,Medium,Sales,Male,No
54.369381697463496,59.920188479927994,49.73630792334108,84.48342644789813,,73.56340470102882,Low,HR,Male,No
51.979107834626475,53.06173861227197,70.38378851019317,,64.88236442057696,66.38690420302892,High,Tech,Other,Yes
66.69904504351406,47.367138958214184,55.881766310363425,73.50079332417553,,66.50279078522304,Medium,Tech,Female,No
39.32197078420807,58.423378344896214,,65.34008096228146,84.1202687854325,78.31918447707888,Medium,Finance,Female,No
35.69224897881952,66.33770096867065,62.70057358391422,77.90644460922547,84.52755545126183,69.07759155187185,High,Tech,Other,No
63.73658545162958,50.483405238403776,40.31076857583917,,59.57728411952752,51.150944910494175,Low,HR,Other,No
45.62541699676589,61.92918623031611,73.86349397262843,75.53891552295883,80.98983357441965,77.94719252902301,Medium,HR,Other,No
53.885786045309644,72.3889966379758,74.18531345148037,70.08608373233442,85.73734216555107,,Low,Tech,Male,Yes
62.27668992473292,42.47606555586881,63.67619840209711,67.33848025789598,,71.13677524552824,Medium,Sales,Other,No
40.44877420650647,56.90635591265024,56.60877720729961,70.23223185737034,90.84712921231016,78.82433315692535,High,Finance,Other,No
65.43243528272188,61.06850593215671,80.67906338163553,72.63860351633423,70.13043374376952,74.5866279519083,Medium,Finance,Male,No
53.992231226052795,59.76357769356219,,53.488462634471304,77.31000626785482,80.0249969612929,High,Finance,Other,Yes
44.83955271782626,54.39339186185379,86.93033663980496,48.9972889549629,69.42604634925964,72.61766324944382,Low,Finance,Male,No
66.28396623128538,61.86318456956701,69.37915537510655,64.21769340941482,78.3783053522948,78.60441676292773,High,Tech,Other,No
49.744459290085544,50.23779126455341,54.44453220513133,79.62195938717636,77.09352514455317,75.74509593826772,Medium,Finance,Female,Yes
33.83689391563412,49.690291021880356,58.77942867878723,74.57839631108267,,80.09683077242329,Low,Finance,Female,No
74.39752406339272,44.84905808172131,42.48171193248281,,79.73622249427846,68.88240360495415,High,Finance,Female,Yes
56.93105607263144,,,76.93112945851028,62.760352695322126,76.03538153949175,High,Sales,Other,Yes
38.569950872695166,52.37109170791732,56.419706202530136,67.07603351400626,69.30366546699892,77.10367113540887,Low,HR,Male,No
62.26933223884308,75.88442772869925,59.64174421293537,62.6893052254232,83.28056888986967,80.81781770628362,Medium,Tech,Female,Yes
46.92221765046999,,54.64664912983777,50.847328080758125,64.81747361138798,80.057354324728,High,Sales,Male,No
53.257963165821664,70.19283923641768,65.50797572273663,71.26613637263071,70.8298741881251,71.55522791247547,Medium,Sales,Male,No
53.34456789987025,66.26705136827583,51.133190777165424,81.53617268492285,69.63669391957659,68.02281096101756,,Finance,Male,Yes
48.09317599236653,49.558859978858074,48.38216156087636,76.46030144142065,65.19352058511758,85.40954173797789,Low,Sales,Other,No
50.34083468259226,46.01215951676872,64.41307151699246,66.64294765370569,64.0017797668015,80.3741200282038,Medium,Finance,Female,No
,51.6618051024399,55.757636666019565,63.6993970644638,59.82235690923047,49.777220825120494,Low,HR,Female,Yes
58.50221742113493,50.498107351485885,57.514713819255505,61.94380888931687,84.78071898356444,88.36657357758983,Medium,,Female,No
50.24219456672758,73.0930634973311,55.03067974882022,73.1398086019774,77.86406211995816,64.00960775468141,High,Sales,Male,Yes
